-0.058086, -0.002323, -0.000046, -0.000000
0.368974, 0.012528, 0.000204, 0.000000
0.268663, 0.022774, 0.000660, 0.000000
0.451959, 0.039941, 0.001458, 0.000001
0.255006, 0.048544, 0.002429, 0.000002
0.151513, 0.052663, 0.003483, 0.000003
0.000000, 0.050556, 0.004494, 0.000005
0.242190, 0.058221, 0.005658, 0.000007
0.209745, 0.064282, 0.006944, 0.000010
0.126760, 0.066781, 0.008279, 0.000013
0.276844, 0.075184, 0.009783, 0.000017
0.161428, 0.078634, 0.011356, 0.000022
0.115283, 0.080100, 0.012958, 0.000027
0.324486, 0.089875, 0.014755, 0.000033
0.116100, 0.090924, 0.016574, 0.000040
0.289662, 0.098874, 0.018551, 0.000047
0.302532, 0.107020, 0.020692, 0.000055
-0.104048, 0.098577, 0.022663, 0.000064
0.092749, 0.098344, 0.024630, 0.000074
-0.058015, 0.092090, 0.026472, 0.000085
0.046299, 0.090258, 0.028277, 0.000096
0.126887, 0.091723, 0.030111, 0.000108
0.011598, 0.088518, 0.031882, 0.000121
-0.011549, 0.084516, 0.033572, 0.000134
0.161884, 0.087610, 0.035324, 0.000148
0.196851, 0.091980, 0.037164, 0.000163
0.103901, 0.092457, 0.039013, 0.000179
0.174468, 0.095737, 0.040928, 0.000195
0.300700, 0.103936, 0.043006, 0.000213
0.242092, 0.109462, 0.045196, 0.000231
0.197090, 0.112967, 0.047455, 0.000250
0.219345, 0.117222, 0.049800, 0.000269
0.463828, 0.131086, 0.052421, 0.000290
0.371065, 0.140686, 0.055235, 0.000313
0.046113, 0.136903, 0.057973, 0.000336
0.162179, 0.137914, 0.060731, 0.000360
0.150503, 0.138417, 0.063500, 0.000385
0.219699, 0.141669, 0.066333, 0.000412
0.254696, 0.146190, 0.069257, 0.000440
-0.127684, 0.135235, 0.071961, 0.000468
0.000000, 0.129825, 0.074558, 0.000498
0.253722, 0.134781, 0.077254, 0.000529
0.334990, 0.142790, 0.080109, 0.000561
0.219434, 0.145855, 0.083027, 0.000594
0.150291, 0.146033, 0.085947, 0.000629
0.264616, 0.150776, 0.088963, 0.000664
0.208473, 0.153084, 0.092024, 0.000701
0.161884, 0.153436, 0.095093, 0.000739
0.277291, 0.158390, 0.098261, 0.000779
0.301370, 0.164109, 0.101543, 0.000819
0.453149, 0.175671, 0.105057, 0.000861
0.300397, 0.180660, 0.108670, 0.000905
0.207926, 0.181751, 0.112305, 0.000950
0.337989, 0.188000, 0.116065, 0.000996
0.198052, 0.188402, 0.119833, 0.001044
0.471415, 0.199723, 0.123827, 0.001093
0.242483, 0.201433, 0.127856, 0.001145
0.103546, 0.197518, 0.131806, 0.001197
0.314232, 0.202186, 0.135850, 0.001252
0.139010, 0.199659, 0.139843, 0.001308
0.011596, 0.192137, 0.143686, 0.001365
0.232766, 0.193762, 0.147561, 0.001424
-0.046384, 0.184156, 0.151244, 0.001485
0.242483, 0.186489, 0.154974, 0.001547
0.232200, 0.188317, 0.158740, 0.001610
0.138702, 0.186333, 0.162467, 0.001675
0.546652, 0.200746, 0.166482, 0.001742
0.264935, 0.203313, 0.170548, 0.001810
0.266327, 0.205834, 0.174665, 0.001880
0.417615, 0.214305, 0.178951, 0.001951
0.220055, 0.214535, 0.183242, 0.002025
0.000000, 0.205954, 0.187361, 0.002100
0.298830, 0.209669, 0.191554, 0.002176
0.173868, 0.208237, 0.195719, 0.002254
0.287741, 0.211417, 0.199947, 0.002334
0.115865, 0.207595, 0.204099, 0.002416
0.127015, 0.204372, 0.208187, 0.002499
0.114751, 0.200787, 0.212202, 0.002584
-0.011589, 0.192292, 0.216048, 0.002671
0.323113, 0.197525, 0.219999, 0.002759
0.233477, 0.198963, 0.223978, 0.002848
0.241995, 0.200684, 0.227992, 0.002939
-0.103525, 0.188516, 0.231762, 0.003032
0.069547, 0.183757, 0.235437, 0.003126
0.069632, 0.179192, 0.239021, 0.003222
0.230286, 0.181236, 0.242646, 0.003319
0.011591, 0.174450, 0.246135, 0.003417
-0.140030, 0.161871, 0.249372, 0.003517
0.046572, 0.157259, 0.252517, 0.003618
-0.093793, 0.147217, 0.255461, 0.003720
0.453979, 0.159487, 0.258651, 0.003824
-0.171236, 0.146258, 0.261576, 0.003928
-1.182698, 0.093100, 0.263438, 0.004034
0.278751, 0.100526, 0.265449, 0.004140
2.396221, 0.192354, 0.269296, 0.004248
0.880869, 0.219894, 0.273694, 0.004357
0.644520, 0.236879, 0.278431, 0.004469
0.532704, 0.248712, 0.283406, 0.004582
-0.290888, 0.227128, 0.287948, 0.004697
-0.151441, 0.211986, 0.292188, 0.004814
1.528092, 0.264630, 0.297480, 0.004933
2.333919, 0.347401, 0.304429, 0.005055
3.604937, 0.477703, 0.313983, 0.005180
4.946367, 0.656449, 0.327112, 0.005311
6.117066, 0.874874, 0.344609, 0.005449
7.754904, 1.150075, 0.367611, 0.005596
9.629286, 1.489244, 0.397395, 0.005755
11.396641, 1.885540, 0.435106, 0.005929
13.403864, 2.346273, 0.482032, 0.006122
14.991649, 2.852088, 0.539073, 0.006338
17.336708, 3.431473, 0.607703, 0.006581
18.752480, 4.044313, 0.688589, 0.006856
21.313774, 4.735091, 0.783291, 0.007169
22.069235, 5.428457, 0.891860, 0.007526
24.564941, 6.193916, 1.015738, 0.007932
28.850994, 7.100199, 1.157742, 0.008396
31.113909, 8.060747, 1.318957, 0.008923
31.105627, 8.982542, 1.498608, 0.009523
30.767246, 9.853930, 1.695687, 0.010201
31.443760, 10.717524, 1.910037, 0.010965
32.344799, 11.582615, 2.141690, 0.011822
34.119961, 12.484109, 2.391372, 0.012778
34.302460, 13.356843, 2.658509, 0.013841
34.327709, 14.195678, 2.942422, 0.015018
35.366463, 15.042509, 3.243272, 0.016316
35.568695, 15.863557, 3.560544, 0.017740
35.667358, 16.655708, 3.893658, 0.019297
36.673218, 17.456409, 4.242786, 0.020995
37.444504, 18.255934, 4.607904, 0.022838
38.043209, 19.047424, 4.988853, 0.024833
38.334351, 19.818901, 5.385231, 0.026987
38.621544, 20.571007, 5.796651, 0.029306
38.790848, 21.299801, 6.222647, 0.031795
39.435596, 22.025232, 6.663152, 0.034460
39.453598, 22.722366, 7.117599, 0.037307
39.861610, 23.407936, 7.585758, 0.040342
40.996059, 24.111462, 8.067987, 0.043569
41.717918, 24.815720, 8.564301, 0.046995
41.370140, 25.477896, 9.073859, 0.050624
41.265018, 26.109381, 9.596046, 0.054463
41.592850, 26.728720, 10.130621, 0.058515
41.668106, 27.326296, 10.677147, 0.062786
42.103241, 27.917374, 11.235495, 0.067280
42.897732, 28.516588, 11.805826, 0.072002
42.263672, 29.066471, 12.387156, 0.076957
42.388676, 29.599360, 12.979143, 0.082149
42.928360, 30.132519, 13.581794, 0.087581
43.687996, 30.674738, 14.195289, 0.093260
44.370567, 31.222570, 14.819740, 0.099187
43.514988, 31.714268, 15.454025, 0.105369
43.446632, 32.183563, 16.097696, 0.111808
43.256943, 32.626499, 16.750227, 0.118508
43.014885, 33.042034, 17.411068, 0.125473
42.864201, 33.434921, 18.079767, 0.132705
42.886513, 33.812984, 18.756027, 0.140207
43.794476, 34.212246, 19.440271, 0.147983
44.031879, 34.605030, 20.132372, 0.156036
43.956379, 34.979084, 20.831953, 0.164369
44.393375, 35.355656, 21.539066, 0.172984
44.094730, 35.705219, 22.253170, 0.181886
43.857872, 36.031326, 22.973797, 0.191075
43.641994, 36.335754, 23.700512, 0.200555
44.720078, 36.671127, 24.433935, 0.210329
44.947674, 37.002190, 25.173979, 0.220399
44.947739, 37.320011, 25.920380, 0.230767
44.581459, 37.610470, 26.672588, 0.241436
45.008732, 37.906399, 27.430716, 0.252408
45.637146, 38.215630, 28.195028, 0.263686
45.405453, 38.503223, 28.965094, 0.275272
44.658714, 38.749443, 29.740082, 0.287168
43.957378, 38.957760, 30.519238, 0.299376
44.895069, 39.195251, 31.303143, 0.311897
45.386971, 39.442921, 32.092003, 0.324734
45.564266, 39.687775, 32.885757, 0.337888
45.419167, 39.917030, 33.684097, 0.351362
45.227051, 40.129433, 34.486687, 0.365156
45.326004, 40.337296, 35.293434, 0.379274
45.280472, 40.535023, 36.104134, 0.393715
44.947575, 40.711525, 36.918365, 0.408483
45.236393, 40.892521, 37.736217, 0.423577
45.306652, 41.069088, 38.557598, 0.439000
45.386383, 41.241779, 39.382435, 0.454753
45.165394, 41.398724, 40.210411, 0.470837
44.938675, 41.540321, 41.041218, 0.487254
45.070110, 41.681515, 41.874847, 0.504004
44.408035, 41.790577, 42.710659, 0.521088
45.200527, 41.926975, 43.549198, 0.538508
44.921589, 42.046761, 44.390133, 0.556264
45.158314, 42.171223, 45.233559, 0.574357
45.148720, 42.290321, 46.079365, 0.592789
45.391865, 42.414383, 46.927654, 0.611560
45.640770, 42.543438, 47.778522, 0.630671
45.794724, 42.673489, 48.631992, 0.650124
45.509480, 42.786930, 49.487732, 0.669919
45.411541, 42.891914, 50.345570, 0.690058
45.508713, 42.996586, 51.205502, 0.710540
45.654308, 43.102894, 52.067558, 0.731367
45.341148, 43.192425, 52.931408, 0.752539
45.700134, 43.292732, 53.797264, 0.774058
45.357483, 43.375320, 54.664772, 0.795924
45.448765, 43.458260, 55.533936, 0.818138
45.313736, 43.532478, 56.404587, 0.840700
45.499531, 43.611160, 57.276810, 0.863610
44.808830, 43.659065, 58.149990, 0.886870
45.270420, 43.723518, 59.024460, 0.910480
45.131073, 43.779819, 59.900055, 0.934440
45.279457, 43.839806, 60.776852, 0.958751
45.262848, 43.896729, 61.654785, 0.983413
45.244102, 43.950623, 62.533798, 1.008426
45.445999, 44.010437, 63.414005, 1.033792
45.632095, 44.075302, 64.295509, 1.059510
45.245403, 44.122105, 65.177948, 1.085581
45.225883, 44.166256, 66.061272, 1.112006
45.331783, 44.212875, 66.945526, 1.138784
45.625305, 44.269371, 67.830917, 1.165916
45.965313, 44.337208, 68.717659, 1.193403
45.960205, 44.402126, 69.605705, 1.221246
45.943760, 44.463791, 70.494980, 1.249444
45.776260, 44.516289, 71.385307, 1.277998
45.556171, 44.557884, 72.276466, 1.306908
46.281956, 44.626846, 73.169006, 1.336176
47.478992, 44.740932, 74.063828, 1.365801
47.383644, 44.846642, 74.960762, 1.395786
45.832409, 44.886074, 75.858482, 1.426129
43.882805, 44.845943, 76.755402, 1.456831
42.825478, 44.765125, 77.650703, 1.487892
40.640064, 44.600124, 78.542709, 1.519309
38.182186, 44.343407, 79.429581, 1.551081
37.612816, 44.074184, 80.311066, 1.583205
38.391644, 43.846882, 81.188004, 1.615680
