0.091399, 0.009140, 0.000391, 0.013370, 0.000000, 0.000000, 0.000000
0.150230, 0.023249, 0.000995, 0.013370, 0.000000, 0.000000, 0.000000
0.185048, 0.039429, 0.001688, 0.013370, 0.000000, 0.000000, 0.000000
0.264140, 0.061900, 0.002650, 0.013370, 0.000000, 0.000000, 0.000000
0.345498, 0.090260, 0.003863, 0.013370, 0.000000, 0.000000, 0.000000
-0.090982, 0.072136, 0.003088, 0.013370, 0.000000, 0.000000, 0.000000
-0.023206, 0.062601, 0.002680, 0.013370, 0.000000, 0.000000, 0.000000
0.429391, 0.099280, 0.004250, 0.013370, 0.000000, 0.000000, 0.000000
0.312772, 0.120629, 0.005163, 0.013370, 0.000000, 0.000000, 0.000000
0.391406, 0.147707, 0.006322, 0.013370, 0.000000, 0.000000, 0.000000
0.185385, 0.151475, 0.006484, 0.013370, 0.000000, 0.000000, 0.000000
0.325672, 0.168895, 0.007229, 0.013370, 0.000000, 0.000000, 0.000000
-0.057688, 0.146236, 0.006260, 0.013370, 0.000000, 0.000000, 0.000000
0.034683, 0.135081, 0.005782, 0.013370, 0.000000, 0.000000, 0.000000
0.277179, 0.149291, 0.006390, 0.013370, 0.000000, 0.000000, 0.000000
0.344459, 0.168808, 0.007226, 0.013370, 0.000000, 0.000000, 0.000000
0.000000, 0.151927, 0.006503, 0.013370, 0.000000, 0.000000, 0.000000
0.437627, 0.180497, 0.007726, 0.013370, 0.000000, 0.000000, 0.000000
0.391641, 0.201611, 0.008630, 0.013370, 0.000000, 0.000000, 0.000000
0.173029, 0.198753, 0.008507, 0.013370, 0.000000, 0.000000, 0.000000
0.471701, 0.226048, 0.009676, 0.013370, 0.000000, 0.000000, 0.000000
0.522016, 0.255645, 0.010943, 0.013370, 0.000000, 0.000000, 0.000000
0.264776, 0.256558, 0.010982, 0.013370, 0.000000, 0.000000, 0.000000
0.336075, 0.264510, 0.011322, 0.013370, 0.000000, 0.000000, 0.000000
0.023117, 0.240370, 0.010289, 0.013370, 0.000000, 0.000000, 0.000000
-0.058216, 0.210512, 0.009011, 0.013370, 0.000000, 0.000000, 0.000000
0.091930, 0.198654, 0.008503, 0.013370, 0.000000, 0.000000, 0.000000
0.347313, 0.213520, 0.009140, 0.013370, 0.000000, 0.000000, 0.000000
0.104321, 0.202600, 0.008672, 0.013370, 0.000000, 0.000000, 0.000000
0.275955, 0.209935, 0.008986, 0.013370, 0.000000, 0.000000, 0.000000
0.369645, 0.225906, 0.009670, 0.013370, 0.000000, 0.000000, 0.000000
0.138507, 0.217166, 0.009296, 0.013370, 0.000000, 0.000000, 0.000000
0.459920, 0.241442, 0.010335, 0.013370, 0.000000, 0.000000, 0.000000
0.058027, 0.223100, 0.009550, 0.013370, 0.000000, 0.000000, 0.000000
0.230983, 0.223888, 0.009583, 0.013370, 0.000000, 0.000000, 0.000000
0.495904, 0.251090, 0.010748, 0.013370, 0.000000, 0.000000, 0.000000
0.195823, 0.245563, 0.010511, 0.013370, 0.000000, 0.000000, 0.000000
0.313596, 0.252367, 0.010802, 0.013370, 0.000000, 0.000000, 0.000000
0.407006, 0.267830, 0.011464, 0.013370, 0.000000, 0.000000, 0.000000
0.103901, 0.251438, 0.010763, 0.013370, 0.000000, 0.000000, 0.000000
0.334519, 0.259746, 0.011118, 0.013370, 0.000000, 0.000000, 0.000000
0.298951, 0.263666, 0.011286, 0.013370, 0.000000, 0.000000, 0.000000
0.208473, 0.258147, 0.011050, 0.013370, 0.000000, 0.000000, 0.000000
0.127272, 0.245059, 0.010490, 0.013370, 0.000000, 0.000000, 0.000000
0.151176, 0.235671, 0.010088, 0.013370, 0.000000, 0.000000, 0.000000
0.312772, 0.243381, 0.010418, 0.013370, 0.000000, 0.000000, 0.000000
0.428090, 0.261852, 0.011208, 0.013370, 0.000000, 0.000000, 0.000000
0.000000, 0.235667, 0.010088, 0.013370, 0.000000, 0.000000, 0.000000
0.126709, 0.224771, 0.009621, 0.013370, 0.000000, 0.000000, 0.000000
0.245201, 0.226814, 0.009709, 0.013370, 0.000000, 0.000000, 0.000000
0.103380, 0.214471, 0.009180, 0.013370, 0.000000, 0.000000, 0.000000
0.359180, 0.228942, 0.009800, 0.013370, 0.000000, 0.000000, 0.000000
0.426025, 0.248650, 0.010643, 0.013370, 0.000000, 0.000000, 0.000000
0.034557, 0.227241, 0.009727, 0.013370, 0.000000, 0.000000, 0.000000
0.138786, 0.218395, 0.009348, 0.013370, 0.000000, 0.000000, 0.000000
0.206429, 0.217199, 0.009297, 0.013370, 0.000000, 0.000000, 0.000000
0.022909, 0.197770, 0.008465, 0.013370, 0.000000, 0.000000, 0.000000
0.011519, 0.179145, 0.007668, 0.013370, 0.000000, 0.000000, 0.000000
0.149357, 0.176166, 0.007541, 0.013370, 0.000000, 0.000000, 0.000000
-0.104048, 0.148144, 0.006341, 0.013370, 0.000000, 0.000000, 0.000000
0.334116, 0.166742, 0.007137, 0.013370, 0.000000, 0.000000, 0.000000
-0.023150, 0.147752, 0.006324, 0.013370, 0.000000, 0.000000, 0.000000
0.161591, 0.149136, 0.006384, 0.013370, 0.000000, 0.000000, 0.000000
0.217810, 0.156004, 0.006678, 0.013370, 0.000000, 0.000000, 0.000000
0.092078, 0.149611, 0.006404, 0.013370, 0.000000, 0.000000, 0.000000
0.220456, 0.156696, 0.006707, 0.013370, 0.000000, 0.000000, 0.000000
0.150291, 0.156055, 0.006680, 0.013370, 0.000000, 0.000000, 0.000000
-0.080714, 0.132378, 0.005666, 0.013370, 0.000000, 0.000000, 0.000000
0.286935, 0.147834, 0.006328, 0.013370, 0.000000, 0.000000, 0.000000
0.242532, 0.157304, 0.006733, 0.013370, 0.000000, 0.000000, 0.000000
0.463548, 0.187928, 0.008044, 0.013370, 0.000000, 0.000000, 0.000000
0.265096, 0.195645, 0.008374, 0.013370, 0.000000, 0.000000, 0.000000
0.162114, 0.192292, 0.008231, 0.013370, 0.000000, 0.000000, 0.000000
0.265523, 0.199615, 0.008544, 0.013370, 0.000000, 0.000000, 0.000000
0.346263, 0.214280, 0.009172, 0.013370, 0.000000, 0.000000, 0.000000
0.219656, 0.214817, 0.009195, 0.013370, 0.000000, 0.000000, 0.000000
0.115562, 0.204892, 0.008770, 0.013370, 0.000000, 0.000000, 0.000000
0.173308, 0.201733, 0.008635, 0.013370, 0.000000, 0.000000, 0.000000
0.173939, 0.198954, 0.008516, 0.013370, 0.000000, 0.000000, 0.000000
0.161266, 0.195185, 0.008355, 0.013370, 0.000000, 0.000000, 0.000000
-1.896132, -0.013946, -0.000597, 0.013370, 0.000000, 0.000000, 0.000000
2.123207, 0.199769, 0.008551, 0.013370, 0.000000, 0.000000, 0.000000
0.310948, 0.210887, 0.009027, 0.013370, 0.000000, 0.000000, 0.000000
0.392036, 0.229002, 0.009802, 0.013370, 0.000000, 0.000000, 0.000000
1.363103, 0.342412, 0.014657, 0.013370, 0.000000, 0.000000, 0.000000
1.505018, 0.458672, 0.019633, 0.013370, 0.000000, 0.000000, 0.000000
-1.610424, 0.251763, 0.010776, 0.013370, 0.000000, 0.000000, 0.000000
-1.457594, 0.080827, 0.003460, 0.013370, 0.000000, 0.000000, 0.000000
0.103817, 0.083126, 0.003558, 0.013370, 0.000000, 0.000000, 0.000000
0.448692, 0.119683, 0.005123, 0.013370, 0.000000, 0.000000, 0.000000
0.219877, 0.129702, 0.005552, 0.013370, 0.000000, 0.000000, 0.000000
0.636593, 0.180391, 0.007721, 0.013370, 0.000000, 0.000000, 0.000000
0.285561, 0.190908, 0.008172, 0.013370, 0.000000, 0.000000, 0.000000
0.538671, 0.225684, 0.009660, 0.013370, 0.000000, 0.000000, 0.000000
0.743605, 0.277477, 0.011877, 0.013370, 0.000000, 0.000000, 0.000000
0.518340, 0.301563, 0.012908, 0.013370, 0.000000, 0.000000, 0.000000
0.491843, 0.320591, 0.013723, 0.013370, 0.000000, 0.000000, 0.000000
0.192446, 0.307776, 0.013174, 0.013370, 0.000000, 0.000000, 0.000000
0.388074, 0.315806, 0.013518, 0.013370, 0.000000, 0.000000, 0.000000
1.127680, 0.396994, 0.016993, 0.013370, 0.000000, 0.000000, 0.000000
1.538291, 0.511123, 0.021878, 0.013370, 0.000000, 0.000000, 0.000000
3.187797, 0.778791, 0.033334, 0.013369, 0.000000, 0.000000, 0.000000
4.341038, 1.135015, 0.048580, 0.013368, 0.000000, 0.000000, 0.000000
3.928886, 1.414402, 0.060536, 0.013366, 0.000000, 0.000000, 0.000000
4.509644, 1.723927, 0.073780, 0.013364, 0.000000, 0.000000, 0.000000
6.089570, 2.160491, 0.092456, 0.013361, 0.000000, 0.000000, 0.000000
7.465411, 2.690983, 0.115143, 0.013355, 0.000000, 0.000000, 0.000000
8.765735, 3.298458, 0.141110, 0.013348, 0.000000, 0.000000, 0.000000
9.992797, 3.967892, 0.169707, 0.013338, 0.000000, 0.000000, 0.000000
12.029175, 4.774020, 0.204112, 0.013324, 0.000000, 0.000000, 0.000000
12.688947, 5.565513, 0.237853, 0.013307, 0.000000, 0.000000, 0.000000
12.423479, 6.251309, 0.267052, 0.013291, 0.000000, 0.000000, 0.000000
13.536813, 6.979860, 0.298029, 0.013271, 0.000000, 0.000000, 0.000000
14.751798, 7.757053, 0.331021, 0.013248, 0.000000, 0.000000, 0.000000
16.703741, 8.651722, 0.368924, 0.013218, 0.000000, 0.000000, 0.000000
17.348146, 9.521364, 0.405681, 0.013186, 0.000000, 0.000000, 0.000000
18.798477, 10.449076, 0.444789, 0.013148, 0.000000, 0.000000, 0.000000
19.146376, 11.318806, 0.481347, 0.013110, 0.000000, 0.000000, 0.000000
19.337515, 12.120677, 0.514955, 0.013072, 0.000000, 0.000000, 0.000000
20.493666, 12.957975, 0.549940, 0.013030, 0.000000, 0.000000, 0.000000
20.618284, 13.724007, 0.581844, 0.012988, 0.000000, 0.000000, 0.000000
21.075356, 14.459142, 0.612364, 0.012947, 0.000000, 0.000000, 0.000000
21.613228, 15.174550, 0.641968, 0.012904, 0.000000, 0.000000, 0.000000
22.456711, 15.902766, 0.671999, 0.012858, 0.000000, 0.000000, 0.000000
22.969481, 16.609438, 0.701038, 0.012812, 0.000000, 0.000000, 0.000000
23.213703, 17.269865, 0.728080, 0.012767, 0.000000, 0.000000, 0.000000
24.125929, 17.955471, 0.756051, 0.012719, 0.000000, 0.000000, 0.000000
24.628592, 18.622784, 0.783172, 0.012670, 0.000000, 0.000000, 0.000000
24.399723, 19.200478, 0.806565, 0.012626, 0.000000, 0.000000, 0.000000
24.435659, 19.723995, 0.827693, 0.012586, 0.000000, 0.000000, 0.000000
23.951513, 20.146748, 0.844704, 0.012552, 0.000000, 0.000000, 0.000000
25.252419, 20.657314, 0.865188, 0.012511, 0.000000, 0.000000, 0.000000
25.991795, 21.190762, 0.886516, 0.012466, 0.000000, 0.000000, 0.000000
25.560238, 21.627708, 0.903928, 0.012429, 0.000000, 0.000000, 0.000000
26.300188, 22.094957, 0.922490, 0.012388, 0.000000, 0.000000, 0.000000
27.697601, 22.655222, 0.944666, 0.012339, 0.000000, 0.000000, 0.000000
27.616989, 23.151398, 0.964230, 0.012293, 0.000000, 0.000000, 0.000000
28.220293, 23.658287, 0.984142, 0.012246, 0.000000, 0.000000, 0.000000
28.852823, 24.177740, 1.004467, 0.012197, 3.981277, 0.079626, 0.001593
28.528212, 24.612787, 1.021426, 0.012155, 4.049239, 0.160610, 0.004805
28.673138, 25.018822, 1.037201, 0.012116, 4.112459, 0.242859, 0.009662
29.077034, 25.424643, 1.052916, 0.012075, 4.175439, 0.326368, 0.016189
29.363976, 25.818577, 1.068120, 0.012036, 4.236374, 0.411096, 0.024411
28.656435, 26.102364, 1.079042, 0.012007, 4.280147, 0.496699, 0.034345
28.710545, 26.363182, 1.089056, 0.011980, 4.320284, 0.583104, 0.046007
28.898628, 26.616726, 1.098769, 0.011953, 4.359218, 0.670289, 0.059413
29.622454, 26.917299, 1.110256, 0.011922, 4.405261, 0.758394, 0.074581
30.791698, 27.304739, 1.125018, 0.011880, 4.464431, 0.847683, 0.091535
30.400728, 27.614338, 1.136777, 0.011847, 4.511568, 0.937914, 0.110293
29.309031, 27.783808, 1.143200, 0.011829, 4.537314, 1.028660, 0.130866
30.300791, 28.035505, 1.152721, 0.011801, 4.575479, 1.120170, 0.153269
31.535414, 28.385496, 1.165922, 0.011763, 4.628401, 1.212738, 0.177524
32.285263, 28.775473, 1.180581, 0.011719, 4.687165, 1.306481, 0.203654
31.452301, 29.043156, 1.190611, 0.011689, 4.727376, 1.401029, 0.231674
31.475714, 29.286411, 1.199703, 0.011661, 4.763829, 1.496305, 0.261600
31.087458, 29.466516, 1.206421, 0.011641, 4.790762, 1.592121, 0.293443
31.197453, 29.639610, 1.212866, 0.011621, 4.816603, 1.688453, 0.327212
31.383869, 29.814035, 1.219350, 0.011601, 4.842598, 1.785305, 0.362918
31.741186, 30.006750, 1.226500, 0.011578, 4.871267, 1.882730, 0.400573
30.942320, 30.100307, 1.229967, 0.011567, 4.885164, 1.980433, 0.440181
31.332911, 30.223568, 1.234528, 0.011553, 4.903454, 2.078502, 0.481751
31.588964, 30.360107, 1.239575, 0.011537, 4.923688, 2.176976, 0.525291
31.516632, 30.475760, 1.243844, 0.011523, 4.940805, 2.275792, 0.570807
31.888817, 30.617065, 1.249053, 0.011506, 4.961692, 2.375026, 0.618307
31.752897, 30.730648, 1.253234, 0.011493, 4.978459, 2.474595, 0.667799
32.069534, 30.864536, 1.258157, 0.011477, 4.998199, 2.574559, 0.719290
32.370224, 31.015104, 1.263685, 0.011459, 5.020364, 2.674967, 0.772790
31.968670, 31.110460, 1.267181, 0.011447, 5.034384, 2.775654, 0.828303
31.858494, 31.185265, 1.269922, 0.011438, 5.045372, 2.876562, 0.885834
31.744526, 31.241190, 1.271969, 0.011431, 5.053582, 2.977633, 0.945387
32.254200, 31.342491, 1.275674, 0.011419, 5.068440, 3.079002, 1.006967
32.099979, 31.418240, 1.278443, 0.011410, 5.079540, 3.180593, 1.070579
31.526308, 31.429047, 1.278837, 0.011409, 5.081123, 3.282215, 1.136223
31.481773, 31.434319, 1.279030, 0.011408, 5.081895, 3.383853, 1.203900
31.504847, 31.441372, 1.279287, 0.011407, 5.082928, 3.485512, 1.273610
31.508974, 31.448132, 1.279534, 0.011406, 5.083918, 3.587190, 1.345354
33.007858, 31.604105, 1.285225, 0.011387, 5.106739, 3.689325, 1.419140
32.949646, 31.738659, 1.290127, 0.011371, 5.126395, 3.791853, 1.494977
32.384197, 31.803213, 1.292476, 0.011363, 5.135815, 3.894569, 1.572869
32.044052, 31.827297, 1.293352, 0.011360, 5.139328, 3.997355, 1.652816
31.931599, 31.837727, 1.293731, 0.011359, 5.140849, 4.100173, 1.734819
32.575665, 31.911520, 1.296414, 0.011349, 5.151606, 4.203205, 1.818884
31.701559, 31.890524, 1.295651, 0.011352, 5.148546, 4.306176, 1.905007
31.786425, 31.880114, 1.295272, 0.011353, 5.147029, 4.409116, 1.993189
31.789305, 31.871033, 1.294942, 0.011354, 5.145705, 4.512031, 2.083430
31.661621, 31.850092, 1.294181, 0.011357, 5.142652, 4.614883, 2.175728
31.717995, 31.836882, 1.293701, 0.011359, 5.140726, 4.717698, 2.270082
31.206108, 31.773804, 1.291406, 0.011366, 5.131524, 4.820329, 2.366488
31.639456, 31.760368, 1.290917, 0.011368, 5.129564, 4.922920, 2.464946
31.894361, 31.773767, 1.291405, 0.011366, 5.131519, 5.025551, 2.565457
32.139709, 31.810362, 1.292736, 0.011362, 5.136858, 5.128288, 2.668023
31.050619, 31.734388, 1.289971, 0.011371, 5.125772, 5.230803, 2.772639
31.060459, 31.666996, 1.287517, 0.011380, 5.115930, 5.333122, 2.879302
31.733313, 31.673628, 1.287759, 0.011379, 5.116899, 5.435460, 2.988011
