0.311324, 0.031132, 0.001333, 0.000027, 0.000001
0.322725, 0.060292, 0.002581, 0.000078, 0.000002
0.069802, 0.061243, 0.002621, 0.000131, 0.000005
0.241607, 0.079279, 0.003393, 0.000199, 0.000009
0.312645, 0.102616, 0.004392, 0.000286, 0.000014
0.219966, 0.114351, 0.004895, 0.000384, 0.000022
0.115702, 0.114486, 0.004900, 0.000482, 0.000032
0.034697, 0.106507, 0.004559, 0.000573, 0.000043
0.471133, 0.142970, 0.006120, 0.000696, 0.000057
0.324618, 0.161134, 0.006897, 0.000834, 0.000074
0.206016, 0.165623, 0.007089, 0.000976, 0.000093
0.023015, 0.151362, 0.006479, 0.001105, 0.000115
0.127530, 0.148979, 0.006377, 0.001233, 0.000140
0.233050, 0.157386, 0.006737, 0.001367, 0.000167
0.196495, 0.161297, 0.006904, 0.001506, 0.000198
0.172612, 0.162428, 0.006953, 0.001645, 0.000230
-0.046553, 0.141530, 0.006058, 0.001766, 0.000266
0.172508, 0.144628, 0.006191, 0.001890, 0.000304
0.023122, 0.132477, 0.005671, 0.002003, 0.000344
0.229779, 0.142207, 0.006087, 0.002125, 0.000386
0.646078, 0.192594, 0.008244, 0.002290, 0.000432
0.092431, 0.182578, 0.007815, 0.002446, 0.000481
0.322594, 0.196580, 0.008414, 0.002614, 0.000533
0.243219, 0.201244, 0.008614, 0.002786, 0.000589
0.046272, 0.185746, 0.007951, 0.002945, 0.000648
-0.184415, 0.148730, 0.006366, 0.003073, 0.000709
0.115960, 0.145453, 0.006226, 0.003197, 0.000773
-0.057700, 0.125138, 0.005356, 0.003304, 0.000839
0.138646, 0.126489, 0.005414, 0.003413, 0.000907
0.174257, 0.131266, 0.005619, 0.003525, 0.000978
0.150382, 0.133177, 0.005701, 0.003639, 0.001051
0.300277, 0.149887, 0.006416, 0.003767, 0.001126
0.287916, 0.163690, 0.007007, 0.003908, 0.001204
0.476195, 0.194941, 0.008344, 0.004074, 0.001286
0.495705, 0.225017, 0.009632, 0.004267, 0.001371
-0.057653, 0.196750, 0.008422, 0.004436, 0.001460
0.393938, 0.216469, 0.009266, 0.004621, 0.001552
-0.011617, 0.193660, 0.008289, 0.004787, 0.001648
0.151114, 0.189406, 0.008107, 0.004949, 0.001747
0.045993, 0.175064, 0.007493, 0.005099, 0.001849
0.253366, 0.182895, 0.007829, 0.005255, 0.001954
0.277908, 0.192396, 0.008235, 0.005420, 0.002062
0.391169, 0.212273, 0.009086, 0.005602, 0.002174
0.436486, 0.234695, 0.010046, 0.005803, 0.002290
0.195941, 0.230819, 0.009880, 0.006000, 0.002410
0.173693, 0.225107, 0.009635, 0.006193, 0.002534
0.138339, 0.216430, 0.009264, 0.006378, 0.002662
0.219390, 0.216726, 0.009277, 0.006564, 0.002793
0.173413, 0.212395, 0.009091, 0.006746, 0.002928
-0.057537, 0.185401, 0.007936, 0.006904, 0.003066
0.080439, 0.174905, 0.007487, 0.007054, 0.003207
0.265309, 0.183946, 0.007874, 0.007211, 0.003351
0.347594, 0.200310, 0.008574, 0.007383, 0.003499
0.069239, 0.187203, 0.008013, 0.007543, 0.003650
0.116054, 0.180088, 0.007709, 0.007697, 0.003804
0.230890, 0.185168, 0.007926, 0.007856, 0.003961
0.231590, 0.189811, 0.008125, 0.008018, 0.004121
0.497708, 0.220600, 0.009443, 0.008207, 0.004286
0.173728, 0.215913, 0.009242, 0.008392, 0.004453
0.092097, 0.203531, 0.008712, 0.008566, 0.004625
