0.377995, -32.938236, -1.333509, 8.579966, 90.058762
0.150291, -29.629383, -1.212486, 8.555716, 90.229874
0.558851, -26.610559, -1.098533, 8.533745, 90.400551
0.218597, -23.927645, -0.994691, 8.513851, 90.570831
0.081768, -21.526703, -0.899908, 8.495853, 90.740746
0.439393, -19.330093, -0.811802, 8.479617, 90.910339
0.450048, -17.352079, -0.731440, 8.464989, 91.079636
0.127814, -15.604090, -0.659694, 8.451795, 91.248672
0.275403, -14.016141, -0.593984, 8.439915, 91.417473
0.369719, -12.577555, -0.534059, 8.429234, 91.586060
0.220100, -11.297790, -0.480465, 8.419624, 91.754456
0.208221, -10.147188, -0.432075, 8.410983, 91.922676
0.390856, -9.093384, -0.387603, 8.403231, 92.090744
0.265149, -8.157531, -0.347998, 8.396271, 92.258667
0.253928, -7.316385, -0.312322, 8.390024, 92.426468
0.254133, -6.559333, -0.280154, 8.384421, 92.594154
0.334991, -5.869900, -0.250817, 8.379405, 92.761742
0.368382, -5.246072, -0.224240, 8.374920, 92.929237
0.372120, -4.684253, -0.200282, 8.370914, 93.096657
0.149717, -4.200856, -0.179653, 8.367321, 93.264000
0.288786, -3.751892, -0.160482, 8.364111, 93.431282
0.476485, -3.329054, -0.142417, 8.361262, 93.598511
0.356799, -2.960469, -0.126664, 8.358729, 93.765686
-0.034760, -2.667898, -0.114156, 8.356446, 93.932816
0.345776, -2.366530, -0.101269, 8.354421, 94.099907
0.081419, -2.121736, -0.090798, 8.352605, 94.266960
-0.091931, -1.918755, -0.082115, 8.350963, 94.433983
0.403565, -1.686523, -0.072180, 8.349519, 94.600975
0.161266, -1.501744, -0.064274, 8.348233, 94.767937
0.266060, -1.324964, -0.056709, 8.347099, 94.934875
0.091930, -1.183274, -0.050646, 8.346087, 95.101799
0.335397, -1.031407, -0.044146, 8.345203, 95.268700
0.150473, -0.913219, -0.039088, 8.344421, 95.435585
0.139774, -0.807920, -0.034581, 8.343730, 95.602463
0.232341, -0.703894, -0.030129, 8.343127, 95.769325
0.450229, -0.588481, -0.025189, 8.342624, 95.936180
0.184008, -0.511233, -0.021883, 8.342186, 96.103027
-0.046067, -0.464716, -0.019892, 8.341788, 96.269859
0.471701, -0.371074, -0.015883, 8.341471, 96.436691
1.093870, -0.224580, -0.009613, 8.341278, 96.603516
0.242679, -0.177854, -0.007613, 8.341125, 96.770340
0.521488, -0.107920, -0.004619, 8.341033, 96.937164
0.232106, -0.073917, -0.003164, 8.340970, 97.103981
0.471606, -0.019365, -0.000829, 8.340954, 97.270798
0.034550, -0.013973, -0.000598, 8.340941, 97.437614
-0.115353, -0.024111, -0.001032, 8.340920, 97.604431
-1.937924, -0.215493, -0.009224, 8.340736, 97.771248
3.982308, 0.204288, 0.008744, 8.340911, 97.938065
0.572359, 0.241095, 0.010320, 8.341117, 98.104889
0.325405, 0.249526, 0.010681, 8.341331, 98.271713
0.236850, 0.248258, 0.010626, 8.341543, 98.438545
-0.058108, 0.217621, 0.009315, 8.341729, 98.605377
0.022007, 0.198060, 0.008478, 8.341899, 98.772217
-1.059535, 0.072301, 0.003095, 8.341961, 98.939056
-0.668977, -0.001827, -0.000078, 8.341959, 99.105896
1.533683, 0.151724, 0.006494, 8.342089, 99.272736
4.665146, 0.603066, 0.025813, 8.342605, 99.439590
11.309927, 1.673752, 0.071633, 8.344037, 99.606468
6.283593, 2.134736, 0.091355, 8.345864, 99.773384
6.713395, 2.592602, 0.110936, 8.348083, 99.940346
14.142818, 3.747624, 0.160300, 8.351290, 100.107368
14.954551, 4.868317, 0.208134, 8.355453, 100.274475
14.775210, 5.859006, 0.250353, 8.360459, 100.441681
17.439701, 7.017076, 0.299610, 8.366451, 100.609009
22.925852, 8.607953, 0.367072, 8.373793, 100.776482
26.006128, 10.347771, 0.440524, 8.382603, 100.944130
25.588003, 11.871794, 0.504534, 8.392694, 101.111984
26.403425, 13.324957, 0.565237, 8.403998, 101.280067
27.431963, 14.735658, 0.623818, 8.416474, 101.448395
30.919950, 16.354088, 0.690557, 8.430285, 101.616997
33.232388, 18.041918, 0.759570, 8.445477, 101.785904
33.807457, 19.618471, 0.823440, 8.461946, 101.955139
34.546555, 21.111279, 0.883343, 8.479612, 102.124733
35.375782, 22.537729, 0.940023, 8.498413, 102.294701
37.981098, 24.082066, 1.000730, 8.518428, 102.465073
41.008656, 25.774725, 1.066430, 8.539757, 102.635864
43.492039, 27.546455, 1.134202, 8.562441, 102.807114
43.327259, 29.124537, 1.193655, 8.586314, 102.978844
43.597954, 30.571878, 1.247388, 8.611262, 103.151070
45.806755, 32.095367, 1.303087, 8.637324, 103.323814
48.094032, 33.695232, 1.360586, 8.664536, 103.497108
49.488510, 35.274559, 1.416307, 8.692863, 103.670967
48.902718, 36.637375, 1.463526, 8.722133, 103.845413
48.185219, 37.792160, 1.502889, 8.752191, 104.020454
48.733212, 38.886265, 1.539622, 8.782983, 104.196114
48.077602, 39.805397, 1.570047, 8.814384, 104.372398
47.771324, 40.601990, 1.596088, 8.846305, 104.549324
47.607185, 41.302509, 1.618735, 8.878679, 104.726898
49.367413, 42.109001, 1.644507, 8.911570, 104.905128
50.283974, 42.926498, 1.670299, 8.944976, 105.084030
50.463913, 43.680241, 1.693778, 8.978851, 105.263611
50.530792, 44.365295, 1.714863, 9.013148, 105.443871
50.605122, 44.989277, 1.733855, 9.047826, 105.624825
51.198589, 45.610207, 1.752550, 9.082877, 105.806480
51.702885, 46.219475, 1.770694, 9.118291, 105.988846
52.016392, 46.799168, 1.787771, 9.154046, 106.171928
51.477650, 47.267017, 1.801420, 9.190075, 106.355728
52.000835, 47.740398, 1.815109, 9.226377, 106.540253
53.114910, 48.277851, 1.830499, 9.262987, 106.725510
54.036079, 48.853676, 1.846810, 9.299923, 106.911507
54.272224, 49.395531, 1.861988, 9.337163, 107.098251
53.916225, 49.847599, 1.874524, 9.374654, 107.285744
53.424500, 50.205288, 1.884360, 9.412341, 107.473991
53.720821, 50.556843, 1.893956, 9.450220, 107.662994
53.421356, 50.843296, 1.901722, 9.488255, 107.852760
53.499241, 51.108891, 1.908880, 9.526432, 108.043289
53.687691, 51.366772, 1.915791, 9.564748, 108.234581
53.202961, 51.550392, 1.920689, 9.603162, 108.426643
54.079536, 51.803307, 1.927402, 9.641710, 108.619476
